GeneSymbol,Control_mean,APOEhi_mean,log2FC_APOEhi_vs_Control,p_value,FDR,significance
KDM3A,4.026666666666666,5.196666666666666,0.36791982526937833,0.041713294698013416,0.09310326977815092,Not significant
MRPS35,50.10999999999999,60.11666666666667,0.2626616873043678,0.041715316623873296,0.09310326977815092,Not significant
YAP1,0.6999999999999998,1.3266666666666669,0.9214066296324072,0.04172306524037,0.09310326977815092,Not significant
KRCC1,48.30666666666667,54.876666666666665,0.18396697103057325,0.041752335661686235,0.09314220288700514,Not significant
EXD2,2.8633333333333333,2.57,-0.15586978409397173,0.04176488902025704,0.09314220288700514,Not significant
FBXO7,11.699999999999998,10.76,-0.12081968067865911,0.041764324162700026,0.09314220288700514,Not significant
GTF3C1,7.196666666666666,5.319999999999999,-0.43583188719935445,0.0418440693392807,0.09330063544761226,Not significant
POLR3K,11.286666666666667,7.403333333333333,-0.6083055397877559,0.041858224635204104,0.09331404686762829,Not significant
RTN4RL2,1.39,0.71,-0.9682009549228235,0.041867223707219604,0.09331596059806696,Not significant
RCHY1,5.796666666666667,6.946666666666666,0.26105614955735695,0.04189208150275317,0.09335321350428842,Not significant
MAN2B1,113.09333333333332,103.38333333333333,-0.12950906501209003,0.04190515890727277,0.09336420535550394,Not significant
STRADA,1.7366666666666666,1.2833333333333334,-0.4361316739364622,0.041914228468277664,0.09336626524132663,Not significant
GSTZ1,1.366666666666667,0.9633333333333335,-0.5041128309629354,0.04192996512410395,0.0933831727642517,Not significant
NKAP,2.11,2.5666666666666664,0.2825313459088637,0.04195141937303445,0.0934128050258535,Not significant
CUL2,3.9333333333333336,3.563333333333334,-0.14248693126419046,0.041959750846295434,0.0934132110994532,Not significant
ARAF,11.716666666666667,10.08,-0.21704655894243152,0.04197730834594435,0.09343415253777866,Not significant
RPS28P4,0.8966666666666666,1.9166666666666667,1.095100240382567,0.04209333620510512,0.09363815381583358,Not significant
CDKN3,20.0,15.626666666666667,-0.3559697442287452,0.04208951251639499,0.09363815381583358,Not significant
ORM1,5.746666666666666,2.2566666666666664,-1.348143900737418,0.04209346651077296,0.09363815381583358,Not significant
PPP1CA,40.78333333333333,31.80666666666666,-0.3586405266252566,0.04211493935568642,0.09366774346803133,Not significant
DOCK5,5.646666666666667,8.253333333333332,0.54749675842379,0.04212352881119532,0.09366867328084033,Not significant
HIBCH,2.0433333333333334,2.38,0.219937170350799,0.04215792858253584,0.09370881042109916,Not significant
VPS9D1,3.81,3.0233333333333334,-0.3335524501240413,0.04215180087981442,0.09370881042109916,Not significant
ZNF271P,4.023333333333333,3.2099999999999995,-0.3257271426717406,0.04218379239235523,0.09372995002782865,Not significant
HECTD2,1.4533333333333331,0.5766666666666667,-1.33204881921633,0.042176994316761564,0.09372995002782865,Not significant
MSANTD4,7.426666666666667,10.843333333333334,0.5459603869213879,0.04224052576242426,0.09382611327842856,Not significant
NME4,12.993333333333332,8.586666666666666,-0.5975445204085899,0.04224344156241558,0.09382611327842856,Not significant
SATB1,16.556666666666665,11.376666666666665,-0.5412946603325872,0.04225720594744282,0.09383850286236672,Not significant
HLX-AS1,1.5033333333333332,0.5666666666666667,-1.4060083435339448,0.04230362759671635,0.09392339398434235,Not significant
DNTTIP1,26.460000000000004,32.046666666666674,0.27635173641180805,0.04231300942766045,0.0939260315780929,Not significant
ZNF775,1.5233333333333334,0.86,-0.8240932756889634,0.04236638343944559,0.09402630268467857,Not significant
RNU6-387P,1.8966666666666665,0.3066666666666667,-2.6247865467453715,0.042429736675963635,0.09414867818748958,Not significant
RIOX1,7.803333333333335,5.456666666666667,-0.5159911156373367,0.04245215498982417,0.09418019211309357,Not significant
NUS1P1,1.2999999999999998,2.223333333333333,0.7737520410740657,0.04250104771089658,0.09427041600425841,Not significant
SLC2A8,1.4100000000000001,1.01,-0.4809349906942497,0.04253009151562235,0.09431658716261926,Not significant
HMGN4,18.819999999999997,15.813333333333333,-0.25111054447606895,0.042556108295551905,0.09431954164576789,Not significant
TATDN2,8.176666666666668,6.333333333333333,-0.3684964690649643,0.042547673805338776,0.09431954164576789,Not significant
EVI5,4.553333333333334,5.716666666666666,0.3281866282534257,0.04255238336509262,0.09431954164576789,Not significant
EDC4,6.486666666666667,4.573333333333333,-0.5041381971584333,0.04266012875226315,0.09453181053299682,Not significant
ADCK2,11.006666666666666,8.426666666666668,-0.385303529696561,0.042674973524489845,0.09454642858740377,Not significant
TNFSF9,6.263333333333333,8.656666666666666,0.466817273313291,0.04269927691131895,0.0945819925090723,Not significant
PPCDC,4.093333333333333,2.903333333333333,-0.49542151932349876,0.04273166818069611,0.09463545447359342,Not significant
NXF1,16.326666666666664,18.886666666666667,0.2101258511225402,0.042752469847620204,0.09466323389284728,Not significant
CDC25A,9.673333333333334,12.229999999999999,0.33830821022672186,0.04280546008309604,0.09476226128476824,Not significant
CRK,16.666666666666664,18.6,0.158328030225919,0.04285622447908116,0.09485632384701823,Not significant
APH1A,86.77333333333333,74.38666666666667,-0.2222049311393608,0.04289772613594464,0.09489339501644904,Not significant
C19orf47,2.2366666666666664,3.25,0.5388884143357774,0.042897807988767245,0.09489339501644904,Not significant
CCNL1,20.366666666666667,16.96666666666667,-0.26349252945828977,0.04288281093399966,0.09489339501644904,Not significant
NFE2L1,47.72,53.916666666666664,0.17613378878436015,0.04294934702629401,0.09497160337708535,Not significant
RAB32,81.46,55.38333333333333,-0.5566315884800873,0.0429497332205191,0.09497160337708535,Not significant
CDC40,11.916666666666666,14.553333333333333,0.2883469563810768,0.04298237823710562,0.09502545838610255,Not significant
GTF3C2,13.456666666666665,10.61,-0.3428676676728696,0.0430207138069806,0.09509187087725003,Not significant
BORCS8,2.2433333333333336,1.6233333333333333,-0.46643924229857564,0.04304532642829822,0.0951279307591252,Not significant
JAZF1,5.176666666666666,4.226666666666667,-0.2924404579655461,0.043065448290579886,0.09514621413040697,Not significant
ZMYND11,8.6,7.28,-0.24036779608938966,0.043070200220071686,0.09514621413040697,Not significant
ZNF18,1.4033333333333335,0.8766666666666666,-0.6781403945161918,0.04308999031265668,0.0951715913206134,Not significant
SH2D3C,3.4133333333333336,3.0966666666666662,-0.14042200503588123,0.043218895402530155,0.09537871571155372,Not significant
RPL5P23,0.7433333333333333,1.4400000000000002,0.9530495850734304,0.043225371030404046,0.09537871571155372,Not significant
SMARCD2,14.283333333333331,11.729999999999999,-0.284107705539421,0.043212646503907534,0.09537871571155372,Not significant
TBCCD1,4.413333333333333,6.170000000000001,0.48330872065523783,0.04320460242354563,0.09537871571155372,Not significant
GAS6,5.09,4.283333333333334,-0.24887833536443935,0.043222154498030727,0.09537871571155372,Not significant
SLC9A1,6.613333333333333,7.723333333333334,0.2238146703666956,0.043239317092135986,0.09539112621769723,Not significant
POC5,4.8933333333333335,5.766666666666667,0.23687542775702183,0.04330235486239464,0.09551181331299399,Not significant
SUPT3H,1.0833333333333333,0.9266666666666666,-0.22512991370952423,0.043342088198688865,0.09556267686508377,Not significant
ZNF296,3.5933333333333337,2.283333333333333,-0.6539510222490872,0.04333594325192797,0.09556267686508377,Not significant
PALB2,3.3766666666666665,3.8666666666666667,0.19543650280708671,0.04336375226777507,0.09559205620105878,Not significant
PPIG,10.39,11.319999999999999,0.12366689734814434,0.04337310616254799,0.09559429262474285,Not significant
MYO1C,5.04,2.9033333333333338,-0.7955029119126121,0.04338166566169474,0.09559477767781753,Not significant
JKAMP,14.770000000000001,13.006666666666668,-0.18340530756382226,0.043433183886073076,0.09567151938625205,Not significant
RGL2,19.970000000000002,15.293333333333335,-0.3849093516432892,0.04342935646852933,0.09567151938625205,Not significant
ARID5B,1.7566666666666666,2.28,0.37600495065346107,0.04344393778637666,0.09567682206440647,Not significant
KATNBL1,5.366666666666667,5.033333333333333,-0.09249433922513077,0.0434976785538556,0.0957767747335472,Not significant
C12orf73,1.9733333333333334,2.313333333333334,0.22923108530565114,0.04354854407585104,0.09587035927433848,Not significant
TMEM126B,19.433333333333334,16.313333333333336,-0.2524675844182092,0.04358293925320523,0.09588328351220383,Not significant
AKNA,7.053333333333334,5.823333333333333,-0.276416822999463,0.04358787319044702,0.09588328351220383,Not significant
PABPN1,14.07,11.946666666666665,-0.23599596896767144,0.04356384765970421,0.09588328351220383,Not significant
GAL,5.406666666666666,7.31,0.4350625264138208,0.043585317597002605,0.09588328351220383,Not significant
ZNF614,3.0566666666666666,3.983333333333333,0.381907210752092,0.043614535336559575,0.09592352620164667,Not significant
NEO1,1.9166666666666667,2.6533333333333333,0.46899758739772757,0.043638725263444554,0.0959583172251803,Not significant
KANSL1L,2.8866666666666667,2.063333333333333,-0.48422827123229173,0.04366034952334683,0.09598745427428552,Not significant
TCERG1,12.736666666666666,11.049999999999999,-0.20492409918688947,0.04366998223368459,0.09599022173436748,Not significant
C5orf22,12.716666666666669,16.103333333333335,0.3406149380766936,0.04370607891655559,0.09603273579077569,Not significant
VPS28,19.919999999999998,14.883333333333333,-0.42049546507160357,0.04370369974813172,0.09603273579077569,Not significant
INSIG1-DT,0.8633333333333333,1.6000000000000003,0.8893136023841187,0.04371639700784132,0.09603699863949504,Not significant
RACGAP1,13.473333333333334,12.273333333333333,-0.13456922653138106,0.04372616783505767,0.09604005784504045,Not significant
NDFIP1,27.263333333333335,25.383333333333336,-0.1030765079688927,0.043786762362696977,0.09614135317817529,Not significant
EED,4.669999999999999,5.3933333333333335,0.20771322799056896,0.04378906088661373,0.09614135317817529,Not significant
REV1,6.29,5.4799999999999995,-0.19885022746910408,0.04388655410218744,0.09631938406995241,Not significant
UFL1,19.87333333333333,29.060000000000002,0.5481778802079667,0.04388695306615733,0.09631938406995241,Not significant
AJUBA,2.14,2.67,0.31909518024960026,0.043918620076140204,0.09637043298866677,Not significant
WDR3,6.37,4.833333333333333,-0.39820288528242453,0.04393639461315643,0.09637253950451821,Not significant
FRAT1,4.743333333333333,2.813333333333333,-0.7534121627375819,0.04393481090161662,0.09637253950451821,Not significant
KRT8P12,3.063333333333333,2.6366666666666667,-0.2163109833808151,0.04395000036598815,0.09638393996466849,Not significant
C12orf76,2.266666666666667,1.4466666666666665,-0.6474791363180417,0.043960568208354436,0.09638867509035327,Not significant
MTPN,96.54333333333334,77.97000000000001,-0.3082539451005227,0.043974187094285785,0.09640009689458748,Not significant
UQCRC1,46.093333333333334,63.626666666666665,0.4650648145417975,0.04399840166502028,0.0964347377220129,Not significant
IVD,11.700000000000001,9.37,-0.3203569174381581,0.04402674088462804,0.09647260446999646,Not significant
SRGAP2D,11.13,15.096666666666666,0.4397423902625804,0.044032510388818065,0.09647260446999646,Not significant
ZNF669,9.816666666666668,7.296666666666667,-0.4279449296998919,0.04404873312151508,0.09648970528796626,Not significant
USP21,6.376666666666668,5.239999999999999,-0.28318658709129874,0.04406755928518005,0.0965125013538439,Not significant
NDUFV3,9.34,8.166666666666668,-0.19365301668886165,0.044139452468785,0.09665148875829654,Not significant
SH2B1,6.22,5.456666666666667,-0.18886222322636365,0.044159620905144255,0.09666626437356668,Not significant
CERK,12.496666666666668,9.393333333333333,-0.41179607680045704,0.044171498978342695,0.09666626437356668,Not significant
SKP1,3.626666666666667,2.9899999999999998,-0.2784139874046772,0.044167886329385446,0.09666626437356668,Not significant
PCED1A,5.886666666666667,4.226666666666667,-0.4778343638654821,0.044220008296558505,0.0967504569060605,Not significant
KIFBP,2.4633333333333334,3.1999999999999997,0.37732526426723845,0.04422685110248251,0.0967504569060605,Not significant
RNF135,27.099999999999998,21.83,-0.3119678700360765,0.044235836235450327,0.09675164868669472,Not significant
EHBP1,4.6499999999999995,5.609999999999999,0.2707169729454691,0.04427902108937719,0.09682762662104745,Not significant
XPO6,17.42,14.433333333333335,-0.27132296332955846,0.044301169885134384,0.09685758351960623,Not significant
PRSS36,7.829999999999999,5.3999999999999995,-0.535969999701842,0.04434178904365603,0.09692790385343804,Not significant
FAM120A,25.146666666666665,21.02,-0.2585932433096362,0.04440267273091688,0.09693160112635692,Not significant
MIRLET7BHG,1.2733333333333334,1.0133333333333332,-0.32921086632005314,0.04439845861396814,0.09693160112635692,Not significant
HSPA4,46.453333333333326,51.24,0.14148545129641066,0.044397265772267415,0.09693160112635692,Not significant
IVNS1ABP,24.673333333333332,22.150000000000002,-0.1556392752966595,0.04438821024163208,0.09693160112635692,Not significant
TRHDE,5.62,3.6133333333333333,-0.6370972494489024,0.04437852748262204,0.09693160112635692,Not significant
HSD17B10,13.783333333333333,10.096666666666666,-0.44900753582241887,0.044391410480984196,0.09693160112635692,Not significant
TNFSF15,1.6199999999999999,0.9633333333333334,-0.7492802683090978,0.04436766861681015,0.09693160112635692,Not significant
MAP4K4,19.583333333333332,15.793333333333331,-0.3102929752881802,0.04446373015924475,0.09704640876150468,Not significant
ZNF75A,4.223333333333334,3.25,-0.3778401232166588,0.04450316969572292,0.09711399851933597,Not significant
TPP2,5.846666666666667,8.446666666666667,0.5306918330658886,0.04451484481831783,0.09712098708648216,Not significant
REXO5,3.513333333333333,3.0400000000000005,-0.20870522060641095,0.04452647075341332,0.09712786569864451,Not significant
SARAF,168.95666666666668,199.12,0.23698356467881074,0.04461717472344741,0.09730720583235876,Not significant
SDF4,52.21333333333333,42.26666666666667,-0.304891422331045,0.0446925160783811,0.09745297922892954,Not significant
SOCS7,4.3,6.45,0.584850685565829,0.04472036894757101,0.09749516722061743,Not significant
TRIM65,6.199999999999999,4.55,-0.4463173031784139,0.044767951608114705,0.09758034403571379,Not significant
ZFTA,2.6666666666666665,1.9866666666666666,-0.42450257246410783,0.04478180524472308,0.09759198355898492,Not significant
CRELD2,31.366666666666664,40.696666666666665,0.37566786630325066,0.04482148278155848,0.0976598854067677,Not significant
THAP10,4.17,5.336666666666666,0.35581590082813896,0.04486096556182054,0.09772733717885763,Not significant
FAHD2A,2.51,2.0300000000000002,-0.3060717889753467,0.04489841590102701,0.09777175939845603,Not significant
GLRX2,7.613333333333333,9.526666666666666,0.32340521193137933,0.044894493345421636,0.09777175939845603,Not significant
ARHGAP30,85.33999999999999,76.21,-0.1632397699501871,0.04496991077354461,0.09790884847049228,Not significant
MARK3,5.6433333333333335,6.036666666666666,0.09718791869449142,0.045077214096838486,0.09812383311660836,Not significant
